,0.psd_delta,0.psd_theta,0.psd_alpha,0.psd_beta,0.psd_gamma,0.spectral_entropy_value,0.delta_rel_power,0.beta_rel_power,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_beta,1.spectral_entropy_value,1.delta_rel_power,1.theta_rel_power,1.alpha_rel_power,1.beta_rel_power,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.spectral_entropy_value,2.delta_rel_power
5831,32701.956188519885,78590.2228425918,22050.41282535681,13636.458467401091,2188.1721214135346,4.27401248832841,0.1381415744690352,0.1820242585500228,35218.734476391226,73590.7531210881,17195.392848503056,11669.448511593648,4.194801382282196,0.1797214540972072,0.4991386521419086,0.1155227777741367,0.155729974686053,25405.436402187912,43612.32398493453,9075.281397970522,8095.536297752447,2348.8597800589014,4.257417704445299,0.1867613204900423
5832,48699.9520623279,17312.762668898646,26153.397654060453,9044.30788010572,2113.201456924672,4.5141015265824365,0.2550953734647241,0.2480852358915939,25089.96944944328,17630.88055640554,23218.29743607496,8694.23151789341,4.684795324490337,0.0392167774987933,0.2414347055139037,0.2396416625222333,0.3121902310295142,12069.692607328843,18317.58505909321,14680.510481505657,6386.044399272459,2381.0136078919822,4.560534457451302,0.0251753914653638
5833,41258.78960330053,59211.76031308722,11175.487175076709,12571.677615812489,2346.109768806603,4.342464453075063,0.1421587653178975,0.3172310683112916,39429.76577502133,51199.19210823106,13308.809970256623,8853.897905367114,4.356693823779442,0.1711129574533482,0.4076435411838465,0.1186958125778313,0.2360093834548166,29690.958598397185,28988.20311499304,9872.048110326165,6451.089968013776,1484.8088488203937,4.605919985894058,0.2233707126085723
5834,42766.99771356741,28920.767874980043,18387.2459394667,10480.056756711325,1737.8752206121485,4.614594585755349,0.1957308838969584,0.4008841130380575,31798.6804701442,22114.68616235652,15409.023322284622,9055.73216156978,4.545270267305536,0.1854592114548824,0.1684496065108021,0.1220782880034865,0.450021958200285,16551.414741842073,15281.220559611753,12466.0390061686,6665.536403928467,1078.9969364360352,4.600493008028355,0.0835271327172876
5835,68998.89407592115,18764.02050119365,22044.50996218308,13457.21401353741,2044.813099545528,4.382649585192896,0.3257104509667062,0.3302117893638264,78546.11612250427,24309.769610412543,23576.30796262359,13907.86392201342,4.249366653910631,0.3369863564987782,0.2323693978478771,0.1095327244025947,0.2673128556946241,51903.00864646125,15501.089118912229,14307.742120528512,9650.243459299283,1130.1328712744812,4.321410746299849,0.3186820343267887
5836,42429.32977363368,12557.438483937858,16339.427354085012,11735.79819940642,2016.2635260911857,4.591724594202101,0.2898377473290338,0.3592858045456068,50492.422875731085,26605.98469084237,22353.901904633225,13456.35038212444,4.572285584905218,0.1651144443539758,0.0739787966580996,0.2738459229473706,0.4286093998112812,28882.50841002937,17494.907757683464,16929.71410360368,9478.320621476314,1758.4267845038933,4.600284321908286,0.1169274403541634
5837,29128.79025937737,34425.111169007825,24725.066279080504,11825.544818512524,1454.121107575015,4.622172247286223,0.0816595205057428,0.4408448840281088,39187.57588932631,25806.162110325266,21752.31574622208,9375.74799350928,4.6404729195133365,0.243401985819099,0.1427668428882856,0.1602381806221141,0.3543134897602979,34091.90667127559,16702.727028002646,12241.53776675232,6717.627497218372,1093.870525213492,4.541489680913633,0.3296400459047073
5838,70163.09908879928,30443.21308351569,21823.851801122462,9282.904073936294,1391.2262449774496,4.343266346189538,0.3482028932568289,0.2120758537835761,71433.65464642258,37236.70018196353,16805.313907091786,8479.215272113412,4.143382278722902,0.3727482673595998,0.3018162377108884,0.0999573804282352,0.1932292231688469,42920.93168173728,25504.62609439721,9226.375255791776,6244.203356229389,733.6936542826006,4.189971168428051,0.358757577792007
5839,64384.03497299215,37454.23972165013,22494.120245327333,4979.611671398499,2641.5175126238155,4.490748899514992,0.1704622561602334,0.1253867531438241,71263.5439936678,38545.59973996034,11740.25790307172,4248.044128169416,4.38538935613089,0.2459424940095636,0.3494399830801474,0.1249722265644859,0.1356472049072104,45143.12411220329,26587.73446994069,7879.492877802091,2873.650182482514,1684.770542278114,4.34639035677618,0.2260623760833797
5840,26339.38992359198,43156.89380720918,32724.99745920933,7848.484685690073,1699.316496563015,4.168537325407741,0.1919591953113908,0.192871993279743,35867.861662060306,28925.90378005443,24389.612764170783,8869.919729963236,4.402983837808227,0.3091382785080654,0.1668422500536427,0.1665513622893787,0.2419131472717866,25676.07063420096,14729.72641037605,16982.506862046466,7461.186237834051,1013.7775829018348,4.517878024884971,0.3094052959495236
5841,21009.434763810783,14827.153159831436,13667.163582472756,7941.047885217214,1469.7533600392833,4.600920832388784,0.2350188045492472,0.4278890097766478,27127.24256914328,5892.510990213438,8630.691224367301,5843.3313589108775,4.43336707790163,0.332811538357708,0.0767058166000146,0.1116914452535381,0.3876061896096802,20910.69303518111,4090.3196276950575,4442.542103551947,3997.8288545286623,1209.8045439137372,4.471204280965176,0.3569389997922147
5842,68155.86721663387,23940.04408445831,15986.769989739676,12634.895804863838,2403.6636413915103,4.147529850346081,0.4559996290986779,0.226889287692787,75625.46048841892,27587.053585145,22955.783788469387,13656.933624374778,4.060790457787645,0.4818468029654825,0.1461480597767706,0.0532059096366967,0.2389390372111992,49585.55610531053,17355.264198724566,18350.490005784064,9573.11578870577,1476.3244452240103,4.116365221590676,0.4686574129231269
5843,21967.50265577916,20419.84118600186,18824.49928557981,8335.259450392372,1833.3691084429136,4.615814355662802,0.1190854500265591,0.2547316622118725,21698.150434249324,22089.81629156947,16384.412039564668,7132.854521868932,4.481401332392816,0.084923270961958,0.2467303641713898,0.3232913911699542,0.2380104854772577,16490.713835694663,15457.336983716286,9711.046041085578,5791.311751732648,929.481375246157,4.546854229758786,0.0715076618468119
5844,18180.11576398531,10491.963355697975,29829.873432929016,7481.613072694909,1290.6816148957002,4.204380023378035,0.2289991190820673,0.2193363117104324,18471.07723767993,11192.98278687197,16739.243867280074,6226.361287500727,4.498879982776423,0.2233122181588152,0.1047023064793496,0.2769624972658821,0.2811095575838288,16611.65922801083,7403.393170120992,7330.125648479065,5232.512568694512,1417.6280449296007,4.779644147715784,0.2287848981264995
5845,17756.017924983695,30594.50519404212,22863.96413993865,17141.594443603073,2156.79104586528,4.756639282522564,0.1121873693805178,0.4315986301306089,39209.51520036788,23715.77722937545,20669.97487247836,11515.806760881444,4.581372421620375,0.2303534976567637,0.1415308210250522,0.214346853405632,0.3322566544254679,27671.57647015056,17678.01311359718,14191.951905327447,7305.231972414815,1537.0203249899846,4.60759785885151,0.2252201729946989
5846,44400.13039640933,58035.604805028495,28999.32371709984,10798.229715436924,3073.370126171497,4.449016136031548,0.1591294460619206,0.1663723493741052,55323.79394766554,51497.60526125196,21270.43684662297,10883.972217985369,4.587434113242085,0.2320193685685767,0.2629765372338637,0.1681374130518951,0.2019318622642534,38440.8544729081,30184.314388570765,12182.72274005928,7271.266292719876,2578.2399895657995,4.600385808845741,0.2603783270516451
5847,24416.452407281115,21095.814099737487,24849.21732468997,7918.619284562018,1765.5440671561184,4.67734759800477,0.1242794578502499,0.3282431877307022,26578.91669623985,13118.311657856848,12670.554838382968,5605.990173998888,4.7803434991439016,0.2524742831938966,0.1826570881526808,0.1098672769340341,0.294395525547749,21102.43629826957,9753.487395509865,7473.028535215094,4181.784200635871,1475.142657567038,4.843921650069119,0.280632580171617
5848,27118.79630705072,13859.636667656052,36179.284962424,10716.096594531711,1714.46989986835,4.316151336820547,0.162403353383185,0.2381059963760552,19456.533595362616,12529.008618394197,26507.26542320297,7407.35701932265,4.3748697960848055,0.1347860583128764,0.225466127643701,0.3046200421595441,0.2231698226092384,9904.481372232864,8943.766527992393,17020.750246927866,5187.195878304187,1781.097479956591,4.4475078011720806,0.0940425081378144
5849,64033.8968426757,23080.04831423721,38298.10284006305,13640.812800242496,2077.393624173401,4.362729821247453,0.2165973842266745,0.2642385836233213,74771.97153576533,44686.99026229995,31656.93546420178,12291.542566869646,4.401539867164355,0.2266758975162056,0.2157348394675323,0.1116067916888439,0.2078661396304401,49039.32324508569,27618.601716616773,19375.28559054903,7790.459399992158,1865.2925442631176,4.45400233446991,0.2257846496814191
5850,11145.899685493438,9729.898637438464,11974.70808540252,4399.676048758369,1307.3011272551148,4.846258864360018,0.1004303753524477,0.3451986086951314,9041.716403383249,7889.698493808966,11552.788127949178,4427.14801064789,4.819274078543646,0.1264405684714497,0.131031024661769,0.2252256728116808,0.397701378011928,6900.518535214355,7394.265046589086,10900.359083735684,4010.5719516869,1058.1391677350591,4.810655893616463,0.1248650947454247
5851,12353.77797221518,9585.916516891706,6992.547362494744,5803.252077799094,1684.62966104788,4.779108236454665,0.0985091116478017,0.3726015103658558,11038.08311567622,4714.8619981582,7512.590202950353,4957.192507408218,4.937626670025323,0.1508969926003368,0.1679855970395938,0.11150901897779,0.3557855899729967,10394.984594100137,7867.535130900493,8121.101455122033,4634.563389203967,1795.5755130736302,4.875393518126463,0.1832163377555984
5852,11037.831380439882,16178.32316918842,9823.686971883031,4827.291877566222,1413.978445603959,4.54325121124659,0.1147321635783021,0.3869356545033678,11170.43122790875,13565.833439856226,8352.710380910576,4743.231179114631,4.604461208950911,0.1522208297600726,0.1229499249857751,0.1776982065141018,0.4286740199646382,11082.126219699088,10817.11867040414,7111.176092325935,4804.129155494466,1719.528847983191,4.592530197627258,0.1668568561117354
5853,11013.398312888556,10690.674061881236,18271.923182902043,8403.620388079473,2438.5041680929653,4.523927411229337,0.1157904374340978,0.346474972128062,23764.9614858581,11499.89869498212,10917.004868255215,6903.912193282942,4.418511594863721,0.2261326079350236,0.1739123582239854,0.0844108352300431,0.3631443903071045,19250.75082243889,10258.14236642094,8396.391428217756,6387.841953040915,1864.575216429936,4.518669424063531,0.2119623746275435
5854,24135.88189037805,13219.53382512044,11767.934585107629,12260.338815364888,2249.148906512083,4.844635532194885,0.2040481871015841,0.4797704547388997,23247.58698836043,11041.840009217043,13120.855066057984,8515.039313028523,4.750579451280008,0.1988623846787096,0.0560608794789325,0.2180871872915242,0.3683977607613816,18433.036116796007,9866.33863809595,10764.384014647543,7576.946355762597,2119.006586734776,4.760695409371728,0.1664463698342592
5855,16877.258141045288,8533.664369399281,5822.71578830962,8482.953162211455,1631.121836381413,4.84081146728668,0.2462073051406052,0.503921304116285,11317.874662056023,9719.881713515568,5835.419304629252,7873.401476856984,4.90759334336226,0.2053126647149786,0.1101038145969662,0.0566325012295594,0.5760652107738987,7942.425656834662,10658.757629339816,5002.466582486775,6743.921332669151,1266.3515582444174,5.013998798331551,0.1442052181553865
5856,8775.504993631881,18221.513475653606,8089.826857401978,3718.140936788527,2212.6330087159063,4.405450017478488,0.1142412702281756,0.2166157655417364,6763.47916326955,8208.202732950636,8373.459191302569,4034.044369621636,4.467599324820902,0.138915932771883,0.1356798778419866,0.2532122665159442,0.3007873157094687,9914.795173522314,4924.369369958169,8415.359837157628,4662.839077256575,2654.798391159232,4.594489375475765,0.1736214005820564
5857,7123.304440597494,10356.314924468725,7152.3770963889465,5605.600829286912,1493.6137062551118,4.872831872344015,0.1885954324992153,0.3702057178718266,9430.109104747911,11456.323091322003,5720.327582243653,4253.9051911337565,4.8810629264779655,0.1825223189999542,0.2234449624446426,0.0921666174260684,0.2323425937210055,8887.392825542325,8866.606362053051,4598.178792565795,3728.878023756618,1970.7886686283807,4.9856278360413055,0.162272835492653
5858,12602.450898920197,12648.70093367759,11320.682052826807,7617.8487680059,2383.495023956208,4.808129797789648,0.123208101041506,0.5087551295735455,10467.396624708786,13895.034592757966,10107.380559073215,7370.718374545977,4.883085184965473,0.1471292216724849,0.1233045476313074,0.1634391740190394,0.3947986286492314,7212.718661722681,12546.015456751064,7682.95843336957,6608.866755126829,2007.826239865828,4.966813621434217,0.0916308559294137
5859,25628.69047089405,19045.00495151277,9481.168704387428,5091.302066161999,2399.8621000431363,4.964468816732354,0.1400668868215583,0.3556078099311057,20369.406437358943,14917.835236723957,8024.666712744351,4708.394820113679,4.969196236244161,0.1244255139068172,0.206010023253622,0.1199438612098138,0.4110263901838484,15266.986813647556,10381.84842437883,6030.370093580676,4855.729646578072,1861.961458056574,5.006866369319248,0.1063695100895998
5860,11967.367776318732,14639.11793738424,7654.491218381995,6484.064182451596,2771.5858402920417,4.81560795712516,0.1410086679907113,0.3967191052148936,5219.725815599368,14654.210782099435,7789.907160121074,5912.930730310949,4.855201674827791,0.0761078498314756,0.286541106314712,0.095617106993425,0.3800012871483645,2822.6218367287893,11056.19541899772,6120.650522263302,5724.0238248290925,2130.171458058836,4.982645577978599,0.0524427801131553
5861,8525.398348995273,17346.621675585415,20006.985622660504,5071.853168708714,1471.0255444779689,4.501905047601161,0.0710517487277603,0.3621507443871373,7591.853482161359,15512.348213655603,23133.65111731277,4856.339169051512,4.383952406359114,0.0594311777733501,0.1706997809124987,0.4317846256920744,0.2739478997489959,6376.358066049904,14462.17858707265,20621.22675736134,4955.343679568354,1383.1861447135907,4.414066971228424,0.0514082812400339
5862,23347.19555781377,17652.425684017184,14681.84214165085,5926.702905227733,1432.26184759154,4.735251292538801,0.1839449597462703,0.4036430080780139,18812.538824936983,14492.581453163952,13368.536770379606,5825.802648961125,4.780599926793115,0.230162897568463,0.0746772056548437,0.1816282483694286,0.4546570701078516,15001.570841591862,13060.453221309112,11661.155399976016,5191.926125106899,1422.4656875645735,4.825916267364291,0.216337934578618
5863,13119.64215242477,18335.57156494602,13617.578543553174,6867.841951827389,1052.349578009634,4.491169170553443,0.088582711393075,0.3287849973648338,11289.810056687516,11402.990830818955,12814.483629772893,5410.937213558465,4.6274665978597165,0.0734136272504479,0.192291332246569,0.2550784784155298,0.3358107553929654,8838.153967145196,9661.357147024808,10461.72624658811,5584.907091881773,1515.1373506684376,4.848179161949563,0.0529976613057444
5864,13853.815090085218,9192.57844699742,6737.787091919388,7802.291295785771,1391.517516479334,4.840671711112584,0.1959503774150683,0.4296349799201847,14627.897207078044,6755.7794533283495,5935.6224093636,5971.41050535813,4.736571282215521,0.2264381170435722,0.0776518078063066,0.086060377748233,0.3780627734414495,14983.51472092116,6081.191086524622,6058.03723714743,6219.013364027578,1489.9553713954283,4.81639506344866,0.2271613729059631
